"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"HENRIK.LUNDQVIST","2016-2017","NYR",26,12.77,6,0,100,90,10,100,100,100,0.6
"JACOB.MARKSTROM","2016-2017","VAN",16,2,0,0,NA,NA,NA,NA,NA,NA,0
"JAKE.ALLEN","2016-2017","STL",28,17.33,12,3,75,92.92,-17.92,100,62.5,100,-2.15
"JAMES.REIMER","2016-2017","FLA",20,13.87,8,1,87.5,94.88,-7.38,100,80,NA,-0.59
"JARED.COREAU","2016-2017","DET",9,5.3,2,0,100,91.5,8.5,NA,100,NA,0.17
"JAROSLAV.HALAK","2016-2017","NYI",13,7.77,4,1,75,95.25,-20.25,50,100,NA,-0.81
"JEAN-FRANCOIS.BERUBE","2016-2017","NYI",5,4,1,0,100,97,3,100,NA,NA,0.03
"JEFF.ZATKOFF","2016-2017","L.A",8,8.92,3,1,66.67,77.33,-10.67,100,NA,50,-0.32
"JEREMY.SMITH","2016-2017","COL",6,0.83,1,0,100,95,5,NA,100,NA,0.05
"JHONAS.ENROTH","2016-2017","TOR",4,4,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2016-2017","DET",11,3.43,2,0,100,95.5,4.5,100,100,NA,0.09
"JOHN.GIBSON","2016-2017","ANA",25,17.23,8,4,50,86.25,-36.25,50,66.67,33.33,-2.9
"JONAS.GUSTAVSSON","2016-2017","EDM",4,0.67,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.BERNIER","2016-2017","ANA",21,16.37,5,1,80,92,-12,100,100,0,-0.6
"JONATHAN.QUICK","2016-2017","L.A",6,6.42,1,0,100,95,5,NA,100,NA,0.05
"JON.GILLIES","2016-2017","CGY",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOONAS.KORPISALO","2016-2017","CBJ",9,12.75,9,0,100,89.56,10.44,NA,100,100,0.94
"JUSTIN.PETERS","2016-2017","ARI",3,2,1,1,0,88,-88,NA,0,NA,-0.88
"JUUSE.SAROS","2016-2017","NSH",11,9.13,4,0,100,95.5,4.5,100,100,NA,0.18
"KARI.LEHTONEN","2016-2017","DAL",31,19.53,14,3,78.57,90.07,-11.5,100,100,0,-1.61
"KEITH.KINKAID","2016-2017","N.J",15,12.75,11,1,90.91,91.82,-0.91,100,80,100,-0.1
"LAURENT.BROSSOIT","2016-2017","EDM",4,3.78,1,0,100,95,5,NA,100,NA,0.05
"LINUS.ULLMARK","2016-2017","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2016-2017","ARI",19,18.03,11,2,81.82,90.09,-8.27,100,75,75,-0.91
"MARC-ANDRE.FLEURY","2016-2017","PIT",18,18.33,12,1,91.67,92.58,-0.92,66.67,100,100,-0.11
"MAREK.MAZANEC","2016-2017","NSH",4,0.98,1,0,100,98,2,100,NA,NA,0.02
"MARTIN.JONES","2016-2017","S.J",31,17.17,7,0,100,95,5,100,100,100,0.35
"MATTHEW.MURRAY","2016-2017","PIT",25,26.22,27,2,92.59,88.3,4.3,100,100,75,1.16
"MICHAEL.HUTCHINSON","2016-2017","WPG",15,7.38,5,0,100,93.2,6.8,100,100,100,0.34
"MICHAEL.LEIGHTON","2016-2017","CAR",2,1.72,1,0,100,96,4,100,NA,NA,0.04
"MICHAL.NEUVIRTH","2016-2017","PHI",14,9.8,2,1,50,84.5,-34.5,NA,100,0,-0.69
"MIKE.CONDON","2016-2017","PIT/OTT",18,13.62,9,3,66.67,92.89,-26.22,100,57.14,100,-2.36
"MIKE.SMITH","2016-2017","ARI",25,19.87,6,0,100,91.67,8.33,100,100,100,0.5
"ONDREJ.PAVELEC","2016-2017","WPG",3,3.5,1,0,100,87,13,NA,NA,100,0.13
"PEKKA.RINNE","2016-2017","NSH",27,36.13,22,1,95.45,92.77,2.68,100,100,75,0.59
"PETER.BUDAJ","2016-2017","L.A/T.B",32,25.82,13,2,84.62,93.92,-9.31,100,75,50,-1.21
"PETR.MRAZEK","2016-2017","DET",26,30.83,14,3,78.57,88.36,-9.79,100,80,60,-1.37
"PHEONIX.COPLEY","2016-2017","STL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2016-2017","WSH",16,22.23,7,0,100,96,4,100,100,NA,0.28
"RETO.BERRA","2016-2017","FLA",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2016-2017","VAN",5,0.03,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2016-2017","FLA",20,18.93,13,1,92.31,86.54,5.77,100,75,100,0.75
"ROBIN.LEHNER","2016-2017","BUF",27,21.18,12,2,83.33,91.75,-8.42,100,71.43,100,-1.01
"RYAN.MILLER","2016-2017","VAN",21,12.87,8,2,75,89.38,-14.38,100,80,50,-1.15
"SCOTT.DARLING","2016-2017","CHI",13,6.73,4,1,75,89,-14,100,50,100,-0.56
"SEMYON.VARLAMOV","2016-2017","COL",11,6.55,3,0,100,84.67,15.33,NA,100,100,0.46
"SERGEI.BOBROVSKY","2016-2017","CBJ",29,34.47,11,2,81.82,91.45,-9.64,100,100,33.33,-1.06
"SPENCER.MARTIN","2016-2017","COL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2016-2017","PHI",28,20.92,7,0,100,92.71,7.29,100,100,100,0.51
"THOMAS.GREISS","2016-2017","NYI",27,12.42,9,0,100,90.44,9.56,100,100,100,0.86
"TRISTAN.JARRY","2016-2017","PIT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2016-2017","BOS",32,45.57,22,3,86.36,88.55,-2.18,100,81.82,85.71,-0.48
"ZANE.MCINTYRE","2016-2017","BOS",5,2,1,0,100,98,2,100,NA,NA,0.02
