"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JOHN.GIBSON","2016-2017","ANA",26,135.42,17,1,94.12,84.41,9.71,100,100,87.5,1.65
"JONAS.GUSTAVSSON","2016-2017","EDM",3,7.55,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.BERNIER","2016-2017","ANA",17,66.08,7,1,85.71,85.86,-0.14,100,100,75,-0.01
"JONATHAN.QUICK","2016-2017","L.A",10,58.52,5,0,100,85.8,14.2,100,100,100,0.71
"JOONAS.KORPISALO","2016-2017","CBJ",4,18.17,1,0,100,84,16,NA,NA,100,0.16
"JUUSE.SAROS","2016-2017","NSH",9,36.55,5,0,100,91,9,100,100,100,0.45
"KARI.LEHTONEN","2016-2017","DAL",26,132.22,21,2,90.48,89.38,1.1,80,100,87.5,0.23
"KEITH.KINKAID","2016-2017","N.J",11,59.63,5,0,100,93,7,100,NA,100,0.35
"LAURENT.BROSSOIT","2016-2017","EDM",4,17.97,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2016-2017","ARI",12,53,6,0,100,96.33,3.67,100,100,NA,0.22
"MAGNUS.HELLBERG","2016-2017","NYR",2,1.55,1,0,100,96,4,NA,100,NA,0.04
"MALCOLM.SUBBAN","2016-2017","BOS",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2016-2017","PIT",20,86.28,8,1,87.5,84.5,3,100,100,80,0.24
"MAREK.LANGHAMER","2016-2017","ARI",1,4,1,0,100,93,7,NA,100,NA,0.07
"MARTIN.JONES","2016-2017","S.J",32,157.83,19,0,100,90.47,9.53,100,100,100,1.81
"MATTHEW.MURRAY","2016-2017","PIT",24,117.82,27,3,88.89,87.74,1.15,100,100,75,0.31
"MICHAEL.HUTCHINSON","2016-2017","WPG",13,51.23,7,1,85.71,94.29,-8.57,100,80,NA,-0.6
"MICHAEL.LEIGHTON","2016-2017","CAR",2,5.98,1,0,100,86,14,NA,NA,100,0.14
"MICHAL.NEUVIRTH","2016-2017","PHI",14,53.93,5,0,100,93.2,6.8,100,100,NA,0.34
"MIKE.CONDON","2016-2017","OTT",20,103.27,20,0,100,87.65,12.35,100,100,100,2.47
"MIKE.SMITH","2016-2017","ARI",30,138.35,20,2,90,90.6,-0.6,100,100,60,-0.12
"ONDREJ.PAVELEC","2016-2017","WPG",5,24.03,8,1,87.5,89.12,-1.62,100,100,50,-0.13
"PEKKA.RINNE","2016-2017","NSH",34,167.25,16,2,87.5,89.69,-2.19,100,100,50,-0.35
"PETER.BUDAJ","2016-2017","L.A/T.B",27,126.08,14,2,85.71,89.36,-3.64,100,71.43,100,-0.51
"PETR.MRAZEK","2016-2017","DET",24,108.68,15,3,80,88.6,-8.6,100,60,83.33,-1.29
"PHILIPP.GRUBAUER","2016-2017","WSH",7,26.58,3,0,100,93,7,100,NA,100,0.21
"RETO.BERRA","2016-2017","FLA",3,15.22,2,1,50,82.5,-32.5,NA,100,0,-0.65
"ROBERTO.LUONGO","2016-2017","FLA",20,114.35,19,1,94.74,88.84,5.89,100,90.91,100,1.12
"ROBIN.LEHNER","2016-2017","BUF",32,156.17,23,2,91.3,92.87,-1.57,100,100,50,-0.36
"RYAN.MILLER","2016-2017","VAN",32,149.33,20,2,90,91.4,-1.4,100,81.82,100,-0.28
"SCOTT.DARLING","2016-2017","CHI",16,59.37,9,1,88.89,89.67,-0.78,100,100,75,-0.07
"SEMYON.VARLAMOV","2016-2017","COL",13,69.03,11,0,100,90.18,9.82,100,100,100,1.08
"SERGEI.BOBROVSKY","2016-2017","CBJ",34,159.12,26,2,92.31,88.27,4.04,90.91,100,90.91,1.05
"SPENCER.MARTIN","2016-2017","COL",1,3.17,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2016-2017","PHI",30,162.88,25,3,88,89.16,-1.16,100,84.62,80,-0.29
"THOMAS.GREISS","2016-2017","NYI",23,92.27,16,2,87.5,86.5,1,100,85.71,87.5,0.16
"TUUKKA.RASK","2016-2017","BOS",33,160.22,25,2,92,92.88,-0.88,100,94.44,50,-0.22
"ZANE.MCINTYRE","2016-2017","BOS",3,10.55,2,1,50,79,-29,NA,100,0,-0.58
