"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"MARC-ANDRE.FLEURY","2014-2015","PIT",28,2,2,0,100,86,14,NA,100,100,0.28
"MAREK.MAZANEC","2014-2015","NSH",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2014-2015","STL",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.JONES","2014-2015","L.A",9,0.57,1,1,0,63,-63,NA,NA,0,-0.63
"MATT.HACKETT","2014-2015","BUF",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAEL.HUTCHINSON","2014-2015","WPG",19,2.6,6,2,66.67,72.83,-6.17,NA,100,60,-0.37
"MICHAL.NEUVIRTH","2014-2015","BUF/NYI",16,2.22,6,1,83.33,83.67,-0.33,NA,100,50,-0.02
"MIKE.MCKENNA","2014-2015","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2014-2015","ARI",30,1.67,3,1,66.67,82.33,-15.67,NA,0,100,-0.47
"NIKLAS.BACKSTROM","2014-2015","MIN",9,2,3,0,100,87.67,12.33,NA,100,100,0.37
"NIKLAS.SVEDBERG","2014-2015","BOS",11,2.62,6,0,100,83.83,16.17,NA,100,100,0.97
"ONDREJ.PAVELEC","2014-2015","WPG",26,4,14,1,92.86,75.43,17.43,NA,100,92.31,2.44
"PEKKA.RINNE","2014-2015","NSH",27,0.92,1,0,100,84,16,NA,NA,100,0.16
"PETR.MRAZEK","2014-2015","DET",17,2.3,2,1,50,72.5,-22.5,NA,NA,50,-0.45
"RAY.EMERY","2014-2015","PHI",19,4.68,10,3,70,78.6,-8.6,NA,75,66.67,-0.86
"RETO.BERRA","2014-2015","COL",12,1.28,1,1,0,70,-70,NA,NA,0,-0.7
"RICHARD.BACHMAN","2014-2015","EDM",4,0.33,1,1,0,54,-54,NA,NA,0,-0.54
"ROBERTO.LUONGO","2014-2015","FLA",30,6.93,9,2,77.78,78.67,-0.89,NA,75,80,-0.08
"ROBIN.LEHNER","2014-2015","OTT",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROB.ZEPP","2014-2015","PHI",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2014-2015","VAN",24,3.12,3,0,100,69.33,30.67,NA,NA,100,0.92
"SCOTT.CLEMMENSEN","2014-2015","N.J",3,0.98,1,0,100,90,10,NA,100,NA,0.1
"SCOTT.DARLING","2014-2015","CHI",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2014-2015","COL",29,1.9,4,2,50,82.25,-32.25,NA,0,66.67,-1.29
"SERGEI.BOBROVSKY","2014-2015","CBJ",23,2.32,8,2,75,76.62,-1.62,NA,100,60,-0.13
"STEVE.MASON","2014-2015","PHI",23,0.38,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2014-2015","PIT",13,1.13,0,0,NA,NA,NA,NA,NA,NA,0
"TOM.MCCOLLUM","2014-2015","DET",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"TROY.GROSENICK","2014-2015","S.J",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2014-2015","BOS",34,1.03,3,0,100,72.67,27.33,NA,100,100,0.82
"TYLER.BUNZ","2014-2015","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"VIKTOR.FASTH","2014-2015","EDM",18,0.45,0,0,NA,NA,NA,NA,NA,NA,0
