"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"KEVIN.POULIN","2013-2014","NYI",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2013-2014","PIT",18,2,0,0,NA,NA,NA,NA,NA,NA,0
"MAREK.MAZANEC","2013-2014","NSH",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2013-2014","N.J",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.JONES","2013-2014","L.A",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATT.HACKETT","2013-2014","BUF",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAEL.HUTCHINSON","2013-2014","WPG",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2013-2014","WSH",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.MCKENNA","2013-2014","CBJ",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2013-2014","ARI",23,0,0,0,NA,NA,NA,NA,NA,NA,0
"NATHAN.LIEUWEN","2013-2014","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.BACKSTROM","2013-2014","MIN",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.SVEDBERG","2013-2014","BOS",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKOLAI.KHABIBULIN","2013-2014","CHI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2013-2014","WPG",20,0.97,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2013-2014","NSH",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2013-2014","MTL",4,2,1,0,100,87,13,NA,100,NA,0.13
"PETR.MRAZEK","2013-2014","DET",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2013-2014","WSH",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2013-2014","PHI",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"RETO.BERRA","2013-2014","CGY",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2013-2014","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2013-2014","VAN/FLA",24,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2013-2014","OTT",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2013-2014","BUF/STL",23,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2013-2014","FLA",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2013-2014","COL",29,0,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2013-2014","CBJ",18,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2013-2014","PHI",24,0,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2013-2014","ARI",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"TIM.THOMAS","2013-2014","FLA/DAL",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2013-2014","BOS",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"VIKTOR.FASTH","2013-2014","ANA/EDM",4,0,0,0,NA,NA,NA,NA,NA,NA,0
