"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JOSE.THEODORE","2011-2012","FLA",29,127.92,106,15,85.85,89.03,-3.18,100,90.38,70.59,-3.37
"JOSH.HARDING","2011-2012","MIN",17,92.17,72,2,97.22,88.56,8.67,100,97.56,95.83,6.24
"JUSSI.RYNNAS","2011-2012","TOR",2,7.73,6,1,83.33,80.33,3,NA,100,50,0.18
"JUSTIN.PETERS","2011-2012","CAR",4,18.33,14,1,92.86,88.64,4.21,100,100,80,0.59
"KARI.LEHTONEN","2011-2012","DAL",32,186.83,170,11,93.53,88.64,4.89,92.86,97.78,86.54,8.31
"KEVIN.POULIN","2011-2012","NYI",3,19.95,16,1,93.75,88.81,4.94,100,100,83.33,0.79
"MARC-ANDRE.FLEURY","2011-2012","PIT",36,180.07,125,11,91.2,88.53,2.67,100,96.92,80,3.34
"MARTIN.BIRON","2011-2012","NYR",8,36.98,33,4,87.88,87.39,0.48,100,100,71.43,0.16
"MARTIN.BRODEUR","2011-2012","N.J",35,165.4,109,12,88.99,87.88,1.11,100,94.55,76.32,1.21
"MARTY.TURCO","2011-2012","BOS",1,3.45,2,1,50,86.5,-36.5,NA,50,NA,-0.73
"MATHIEU.GARON","2011-2012","T.B",23,102.85,71,7,90.14,90.46,-0.32,100,87.18,88.24,-0.23
"MATT.HACKETT","2011-2012","MIN",4,5.45,5,1,80,91,-11,100,100,0,-0.55
"MICHAL.NEUVIRTH","2011-2012","WSH",17,76.78,67,6,91.04,87.93,3.12,100,90.91,87.5,2.09
"MIIKKA.KIPRUSOFF","2011-2012","CGY",39,181.75,152,15,90.13,85.96,4.17,95.24,97.18,80,6.34
"MIKE.SMITH","2011-2012","ARI",35,166.73,154,16,89.61,87.82,1.79,96.43,94.29,80.36,2.75
"NIKLAS.BACKSTROM","2011-2012","MIN",22,114.73,80,10,87.5,88.84,-1.34,100,95.35,66.67,-1.07
"NIKOLAI.KHABIBULIN","2011-2012","EDM",22,125.08,105,12,88.57,86.5,2.07,100,93.1,80,2.17
"ONDREJ.PAVELEC","2011-2012","WPG",36,183.63,157,17,89.17,87.1,2.08,100,92.5,82.54,3.26
"PEKKA.RINNE","2011-2012","NSH",39,146.02,125,16,87.2,88.02,-0.82,100,93.94,71.43,-1.03
"PETER.BUDAJ","2011-2012","MTL",6,29,19,2,89.47,90.58,-1.11,100,100,66.67,-0.21
"PETER.MANNINO","2011-2012","WPG",1,2.1,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2011-2012","CHI",16,55.88,60,4,93.33,88.13,5.2,80,96.97,90.91,3.12
"RICHARD.BACHMAN","2011-2012","DAL",6,32.08,32,7,78.12,89.41,-11.28,75,83.33,70,-3.61
"RICK.DIPIETRO","2011-2012","NYI",6,20.23,18,5,72.22,80.89,-8.67,100,100,54.55,-1.56
"ROBERTO.LUONGO","2011-2012","VAN",31,119.73,95,15,84.21,87.01,-2.8,100,88.89,70.59,-2.66
"ROBIN.LEHNER","2011-2012","OTT",3,13.03,10,2,80,89.8,-9.8,NA,75,100,-0.98
"RYAN.MILLER","2011-2012","BUF",28,142.73,134,15,88.81,89.65,-0.84,95.45,88.16,86.11,-1.13
"SCOTT.CLEMMENSEN","2011-2012","FLA",14,42.67,32,2,93.75,91.91,1.84,100,90.91,100,0.59
"SEBASTIEN.CARON","2011-2012","T.B",1,2.65,2,0,100,74.5,25.5,NA,NA,100,0.51
"SEMYON.VARLAMOV","2011-2012","COL",25,120.45,70,11,84.29,89.64,-5.36,94.12,86.67,73.91,-3.75
"SERGEI.BOBROVSKY","2011-2012","PHI",13,56.37,39,7,82.05,84.69,-2.64,100,93.33,66.67,-1.03
"SHAWN.HUNWICK","2011-2012","CBJ",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2011-2012","CBJ",26,113.33,92,15,83.7,88.73,-5.03,100,87.5,75,-4.63
"THOMAS.GREISS","2011-2012","S.J",9,29.75,28,5,82.14,86.93,-4.79,100,87.5,66.67,-1.34
"TIM.THOMAS","2011-2012","BOS",27,118.97,91,14,84.62,89.81,-5.2,93.33,84,80.77,-4.73
"TOMAS.VOKOUN","2011-2012","WSH",23,104.32,76,9,88.16,88.76,-0.61,100,95.35,65,-0.46
"TUUKKA.RASK","2011-2012","BOS",14,72.53,47,2,95.74,89.36,6.38,100,95.24,93.33,3
"TY.CONKLIN","2011-2012","DET",2,9.75,5,1,80,88,-8,100,100,50,-0.4
"YANN.DANIS","2011-2012","EDM",1,8.05,5,1,80,86,-6,NA,100,50,-0.3
