"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"DWAYNE.ROLOSON","2010-2011","NYI/T.B",24,1127.63,556,41,92.63,91.7,0.92,97.16,93.55,80.41,5.13
"HENRIK.KARLSSON","2010-2011","CGY",12,444.73,206,14,93.2,92.6,0.61,100,91.89,76.47,1.25
"HENRIK.LUNDQVIST","2010-2011","NYR",34,1495.55,817,51,93.76,92.34,1.41,99.2,94.06,78.26,11.55
"ILYA.BRYZGALOV","2010-2011","ARI",28,1222.87,615,31,94.96,91.86,3.1,97.86,94.85,88.99,19.07
"JACOB.MARKSTROM","2010-2011","FLA",1,34.27,7,0,100,94.57,5.43,100,100,100,0.38
"JAMES.REIMER","2010-2011","TOR",21,885.88,489,31,93.66,93,0.66,98.6,92.12,83.1,3.22
"JAROSLAV.HALAK","2010-2011","STL",25,1088.45,500,45,91,91.51,-0.51,96.59,91.63,79.38,-2.57
"JASON.LABARBERA","2010-2011","ARI",15,640.45,361,25,93.07,91.99,1.08,98.45,92.77,83.33,3.91
"JEAN-SEBASTIEN.GIGUERE","2010-2011","TOR",13,393.95,208,23,88.94,91.17,-2.23,95.89,87.36,81.25,-4.64
"JHONAS.ENROTH","2010-2011","BUF",8,366.62,174,14,91.95,92.28,-0.32,98.67,95.45,69.7,-0.56
"JIMMY.HOWARD","2010-2011","DET",28,1216.28,642,49,92.37,92.5,-0.13,98.11,91.93,77.17,-0.82
"JOEY.MACDONALD","2010-2011","DET",9,371.12,179,11,93.85,92.91,0.94,100,93.59,72.73,1.69
"JOHAN.HEDBERG","2010-2011","N.J",16,583.32,257,23,91.05,91.91,-0.86,98.1,90.83,74.42,-2.21
"JONAS.GUSTAVSSON","2010-2011","TOR",13,564.6,283,23,91.87,92.14,-0.27,97.39,90.27,83.64,-0.76
"JONAS.HILLER","2010-2011","ANA",24,980.75,541,39,92.79,92.24,0.55,96.73,92.65,82.93,2.98
"JONATHAN.BERNIER","2010-2011","L.A",15,678.73,340,23,93.24,92.57,0.67,97.93,94.24,78.57,2.27
"JONATHAN.QUICK","2010-2011","L.A",28,1268.58,589,45,92.36,92.86,-0.5,96.4,90.19,86.49,-2.97
"JOSE.THEODORE","2010-2011","MIN",24,1007.37,517,41,92.07,92.41,-0.34,97.6,93.53,72.73,-1.75
"JUSTIN.PETERS","2010-2011","CAR",9,391.03,204,23,88.73,91.69,-2.96,98.67,90.11,65.79,-6.04
"KARI.LEHTONEN","2010-2011","DAL",31,1433.38,736,53,92.8,93.15,-0.35,96.26,92.15,82.11,-2.6
"KEVIN.POULIN","2010-2011","NYI",5,229.12,126,6,95.24,91.93,3.31,100,96.3,77.78,4.17
"MARC-ANDRE.FLEURY","2010-2011","PIT",29,1195.65,564,45,92.02,91.69,0.33,97.16,92.65,80.56,1.86
"MARTIN.BIRON","2010-2011","NYR",9,378.77,180,14,92.22,92.75,-0.53,98.81,91.89,68.18,-0.95
"MARTIN.BRODEUR","2010-2011","N.J",31,1329.17,581,51,91.22,92.91,-1.69,99.21,87.7,76.62,-9.82
"MARTIN.GERBER","2010-2011","EDM",1,44.38,15,1,93.33,92.27,1.07,100,90,100,0.16
"MARTY.TURCO","2010-2011","CHI",17,743.98,363,34,90.63,92.29,-1.65,99.32,87.88,75,-6
"MATHIEU.GARON","2010-2011","CBJ",20,814.15,357,27,92.44,91.32,1.12,98.46,93.51,79.45,4
"MATT.CLIMIE","2010-2011","ARI",1,24.23,15,1,93.33,93.47,-0.13,100,90.91,100,-0.02
"MICHAEL.LEIGHTON","2010-2011","PHI",1,43.72,26,1,96.15,94.19,1.96,100,91.67,100,0.51
"MICHAL.NEUVIRTH","2010-2011","WSH",24,1028.05,472,37,92.16,92.5,-0.34,96.37,93.63,77.33,-1.6
"MIIKKA.KIPRUSOFF","2010-2011","CGY",34,1446.2,667,55,91.75,92.45,-0.7,97.11,92.23,74.47,-4.65
"MIKE.BRODEUR","2010-2011","OTT",2,19.43,8,1,87.5,90,-2.5,100,66.67,100,-0.2
"MIKE.MCKENNA","2010-2011","N.J",1,48.72,22,2,90.91,91.45,-0.55,88.89,100,83.33,-0.12
"MIKE.SMITH","2010-2011","T.B",15,595.45,302,33,89.07,92.03,-2.95,95.16,88.1,76.92,-8.92
"MIKKO.KOSKINEN","2010-2011","NYI",2,66.75,46,6,86.96,91.78,-4.83,100,71.43,83.33,-2.22
"NATHAN.LAWSON","2010-2011","NYI",7,204.52,125,8,93.6,91.67,1.93,97.87,92.86,86.36,2.41
"NIKLAS.BACKSTROM","2010-2011","MIN",19,858.13,501,34,93.21,92.24,0.97,96.89,94.33,80.49,4.88
"NIKOLAI.KHABIBULIN","2010-2011","EDM",22,955.25,483,55,88.61,91.51,-2.9,99.42,88.89,68.75,-13.99
"ONDREJ.PAVELEC","2010-2011","ATL",29,1258.77,654,52,92.05,92.2,-0.15,98.95,90.51,78.45,-1
"PASCAL.LECLAIRE","2010-2011","OTT",7,304.03,139,12,91.37,92.67,-1.3,100,83.61,88.89,-1.81
"PATRICK.LALIME","2010-2011","BUF",3,114.15,58,4,93.1,93.26,-0.16,100,90.62,80,-0.09
"PEKKA.RINNE","2010-2011","NSH",30,1390.23,699,46,93.42,92.67,0.75,97.96,93.79,78.79,5.26
"PETER.BUDAJ","2010-2011","COL",22,985,476,51,89.29,91.9,-2.61,96.61,91.35,70.33,-12.44
"PETER.MANNINO","2010-2011","ATL",1,31.25,16,3,81.25,91.81,-10.56,66.67,91.67,0,-1.69
"RAY.EMERY","2010-2011","ANA",5,232.42,107,6,94.39,93.18,1.21,97.87,95.45,81.25,1.3
"RICHARD.BACHMAN","2010-2011","DAL",1,6.08,1,0,100,91,9,NA,100,NA,0.09
"RICK.DIPIETRO","2010-2011","NYI",13,540.72,274,32,88.32,91.62,-3.3,94.69,90.18,69.39,-9.03
"ROBERTO.LUONGO","2010-2011","VAN",28,1301.62,628,43,93.15,92.36,0.8,98.43,93.29,77.78,5.01
"ROBIN.LEHNER","2010-2011","OTT",6,204.57,90,7,92.22,92.6,-0.38,100,90.48,75,-0.34
"RYAN.MILLER","2010-2011","BUF",32,1428.25,713,58,91.87,92.29,-0.42,96.72,92.56,76.7,-3
"SCOTT.CLEMMENSEN","2010-2011","FLA",15,678.05,334,30,91.02,92.63,-1.61,97.28,90.84,75,-5.37
"SEMYON.VARLAMOV","2010-2011","WSH",13,561.1,288,20,93.06,92.88,0.17,97.64,95.76,72.09,0.5
"SERGEI.BOBROVSKY","2010-2011","PHI",23,1009.3,516,38,92.64,92.33,0.31,99.04,90.62,82.14,1.58
"STEVE.MASON","2010-2011","CBJ",26,1102.27,581,50,91.39,92.15,-0.76,99.13,91.29,71.59,-4.4
"TIMO.PIELMEIER","2010-2011","ANA",1,32.42,7,1,85.71,84.86,0.86,100,100,50,0.06
"TIM.THOMAS","2010-2011","BOS",28,1309.03,723,41,94.33,92.29,2.04,99.68,94.02,80,14.77
"TOMAS.VOKOUN","2010-2011","FLA",27,1252.93,686,55,91.98,92.3,-0.32,98.26,91.46,77.97,-2.18
"TUUKKA.RASK","2010-2011","BOS",16,669.8,361,30,91.69,92.17,-0.48,96.58,91.25,80,-1.73
"TY.CONKLIN","2010-2011","STL",17,728.4,324,34,89.51,92.32,-2.81,95.24,92.36,68.52,-9.12
