"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"MICHAL.NEUVIRTH","2013-2014","WSH",7,12.28,5,0,100,87.2,12.8,100,100,100,0.64
"MIKE.MCKENNA","2013-2014","CBJ",2,3.23,4,1,75,94.5,-19.5,100,100,0,-0.78
"MIKE.SMITH","2013-2014","ARI",32,44.73,21,2,90.48,92.67,-2.19,100,100,50,-0.46
"NATHAN.LAWSON","2013-2014","OTT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"NATHAN.LIEUWEN","2013-2014","BUF",2,7,4,0,100,87.5,12.5,NA,100,100,0.5
"NIKLAS.BACKSTROM","2013-2014","MIN",9,17.92,9,2,77.78,91.44,-13.67,100,100,0,-1.23
"NIKLAS.SVEDBERG","2013-2014","BOS",1,0.9,0,0,NA,NA,NA,NA,NA,NA,0
"NIKOLAI.KHABIBULIN","2013-2014","CHI",2,2.4,2,0,100,93.5,6.5,100,100,NA,0.13
"ONDREJ.PAVELEC","2013-2014","WPG",32,82.43,44,3,93.18,89.68,3.5,100,100,76.92,1.54
"PEKKA.RINNE","2013-2014","NSH",12,13.02,5,0,100,94.2,5.8,100,100,100,0.29
"PETER.BUDAJ","2013-2014","MTL",6,8.52,7,1,85.71,93.14,-7.43,100,100,50,-0.52
"PETR.MRAZEK","2013-2014","DET",4,3.38,2,0,100,92.5,7.5,NA,100,NA,0.15
"PHILIPP.GRUBAUER","2013-2014","WSH",8,24.75,16,1,93.75,93.31,0.44,100,90,100,0.07
"RAY.EMERY","2013-2014","PHI",9,14,7,0,100,92.29,7.71,100,100,100,0.54
"RETO.BERRA","2013-2014","CGY",14,25.53,11,3,72.73,89.27,-16.55,100,80,50,-1.82
"RICHARD.BACHMAN","2013-2014","EDM",2,2,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2013-2014","VAN/FLA",34,59.43,28,3,89.29,92.04,-2.75,100,91.67,66.67,-0.77
"ROBIN.LEHNER","2013-2014","OTT",15,36.75,30,2,93.33,90.73,2.6,100,100,71.43,0.78
"RYAN.MILLER","2013-2014","BUF/STL",33,64,42,4,90.48,92.88,-2.4,100,81.82,77.78,-1.01
"SCOTT.CLEMMENSEN","2013-2014","FLA",4,12.77,7,1,85.71,93,-7.29,100,100,0,-0.51
"SEMYON.VARLAMOV","2013-2014","COL",36,52.15,39,3,92.31,92.08,0.23,100,94.74,71.43,0.09
"SERGEI.BOBROVSKY","2013-2014","CBJ",29,36.93,14,1,92.86,94.64,-1.79,100,85.71,NA,-0.25
"STEVE.MASON","2013-2014","PHI",34,47.42,22,1,95.45,93.5,1.95,100,100,50,0.43
"THOMAS.GREISS","2013-2014","ARI",11,19.13,10,0,100,94.8,5.2,100,100,100,0.52
"TIM.THOMAS","2013-2014","FLA/DAL",21,30.87,14,0,100,93.21,6.79,100,100,100,0.95
"TUUKKA.RASK","2013-2014","BOS",31,39.9,15,0,100,95,5,100,100,100,0.75
"VIKTOR.FASTH","2013-2014","ANA/EDM",5,2.9,2,0,100,97,3,100,NA,NA,0.06
