"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"MARTIN.GERBER","2010-2011","EDM",2,7,2,0,100,91.5,8.5,NA,100,NA,0.17
"MARTY.TURCO","2010-2011","CHI",12,17.52,19,0,100,92.47,7.53,100,100,100,1.43
"MATHIEU.GARON","2010-2011","CBJ",16,24.4,14,3,78.57,91.86,-13.29,100,70,100,-1.86
"MICHAL.NEUVIRTH","2010-2011","WSH",21,41.45,17,0,100,92.41,7.59,100,100,100,1.29
"MIIKKA.KIPRUSOFF","2010-2011","CGY",37,56.9,30,3,90,93.07,-3.07,100,87.5,66.67,-0.92
"MIKE.BRODEUR","2010-2011","OTT",2,0.35,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.MCKENNA","2010-2011","N.J",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2010-2011","T.B",6,6.92,5,0,100,94.4,5.6,100,100,100,0.28
"MIKKO.KOSKINEN","2010-2011","NYI",2,3.33,1,0,100,80,20,NA,NA,100,0.2
"NATHAN.LAWSON","2010-2011","NYI",3,5.4,2,1,50,90.5,-40.5,NA,100,0,-0.81
"NIKLAS.BACKSTROM","2010-2011","MIN",32,60.62,32,4,87.5,91.5,-4,92.31,90.91,75,-1.28
"NIKOLAI.KHABIBULIN","2010-2011","EDM",25,40.25,22,0,100,90.05,9.95,100,100,100,2.19
"ONDREJ.PAVELEC","2010-2011","ATL",28,56.03,22,1,95.45,88.64,6.82,100,100,75,1.5
"PASCAL.LECLAIRE","2010-2011","OTT",6,9.12,4,2,50,86,-36,100,50,0,-1.44
"PATRICK.LALIME","2010-2011","BUF",4,2,1,1,0,82,-82,NA,NA,0,-0.82
"PEKKA.RINNE","2010-2011","NSH",34,79.4,47,5,89.36,91.74,-2.38,93.75,95.65,62.5,-1.12
"PETER.BUDAJ","2010-2011","COL",22,25.42,15,2,86.67,91.6,-4.93,100,66.67,100,-0.74
"PETER.MANNINO","2010-2011","ATL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2010-2011","ANA",5,1.05,1,0,100,92,8,NA,100,NA,0.08
"RICK.DIPIETRO","2010-2011","NYI",13,22.38,15,2,86.67,87.67,-1,100,100,50,-0.15
"ROBERTO.LUONGO","2010-2011","VAN",32,48.97,24,1,95.83,92.17,3.67,100,100,75,0.88
"ROBIN.LEHNER","2010-2011","OTT",2,1.2,2,0,100,82.5,17.5,NA,100,100,0.35
"RYAN.MILLER","2010-2011","BUF",33,55.95,32,6,81.25,91.94,-10.69,87.5,70.59,100,-3.42
"SCOTT.CLEMMENSEN","2010-2011","FLA",15,32.18,12,1,91.67,93.33,-1.67,100,66.67,100,-0.2
"SEMYON.VARLAMOV","2010-2011","WSH",14,32.37,18,2,88.89,91.89,-3,100,100,50,-0.54
"SERGEI.BOBROVSKY","2010-2011","PHI",31,50.25,23,3,86.96,86.91,0.04,100,100,66.67,0.01
"STEVE.MASON","2010-2011","CBJ",28,66.13,29,1,96.55,90.21,6.34,100,94.12,100,1.84
"THOMAS.MCCOLLUM","2010-2011","DET",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"TIM.THOMAS","2010-2011","BOS",29,39.23,33,4,87.88,90.76,-2.88,100,83.33,75,-0.95
"TOMAS.VOKOUN","2010-2011","FLA",30,33.95,20,2,90,90.15,-0.15,100,90.91,75,-0.03
"TUUKKA.RASK","2010-2011","BOS",13,10.57,5,0,100,93.8,6.2,100,100,100,0.31
"TY.CONKLIN","2010-2011","STL",8,3.7,4,1,75,92.5,-17.5,NA,75,NA,-0.7
