"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"KENT.SIMPSON","2013-2014","CHI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"KEVIN.POULIN","2013-2014","NYI",17,28.1,16,1,93.75,92.31,1.44,100,100,50,0.23
"MARC-ANDRE.FLEURY","2013-2014","PIT",30,60.7,30,6,80,91.7,-11.7,91.67,75,66.67,-3.51
"MAREK.MAZANEC","2013-2014","NSH",10,12.2,3,1,66.67,96,-29.33,50,100,NA,-0.88
"MARTIN.BIRON","2013-2014","NYR",2,3.03,1,1,0,96,-96,NA,0,NA,-0.96
"MARTIN.BRODEUR","2013-2014","N.J",17,18.73,16,1,93.75,90.19,3.56,100,100,75,0.57
"MARTIN.JONES","2013-2014","L.A",12,10.7,3,0,100,93.33,6.67,100,NA,100,0.2
"MATT.HACKETT","2013-2014","BUF",5,2.77,2,0,100,74,26,NA,NA,100,0.52
"MICHAEL.HUTCHINSON","2013-2014","WPG",1,1.92,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2013-2014","WSH/BUF",8,13.98,11,1,90.91,92,-1.09,100,100,50,-0.12
"MIKE.MCKENNA","2013-2014","CBJ",2,5.82,1,1,0,83,-83,NA,NA,0,-0.83
"MIKE.SMITH","2013-2014","ARI",30,76.53,47,4,91.49,89.4,2.09,100,88.89,86.67,0.98
"NATHAN.LIEUWEN","2013-2014","BUF",5,2.47,2,0,100,83,17,NA,NA,100,0.34
"NIKLAS.BACKSTROM","2013-2014","MIN",12,14.75,7,0,100,85.14,14.86,100,100,100,1.04
"NIKOLAI.KHABIBULIN","2013-2014","CHI",2,2.75,2,1,50,90,-40,100,NA,0,-0.8
"ONDREJ.PAVELEC","2013-2014","WPG",25,28.78,17,2,88.24,92.24,-4,100,83.33,75,-0.68
"PEKKA.RINNE","2013-2014","NSH",11,12.3,6,0,100,89.83,10.17,100,100,100,0.61
"PETER.BUDAJ","2013-2014","MTL",18,39.4,17,2,88.24,92.53,-4.29,100,81.82,100,-0.73
"PETR.MRAZEK","2013-2014","DET",5,1.17,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2013-2014","WSH",9,20.07,10,1,90,91.9,-1.9,100,83.33,100,-0.19
"RAY.EMERY","2013-2014","PHI",18,22.25,12,0,100,91.58,8.42,100,100,100,1.01
"RETO.BERRA","2013-2014","CGY/COL",15,22.6,11,2,81.82,91.45,-9.64,100,60,100,-1.06
"RICHARD.BACHMAN","2013-2014","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2013-2014","VAN/FLA",22,34.63,14,1,92.86,91.86,1,100,100,75,0.14
"ROBIN.LEHNER","2013-2014","OTT",20,45.77,33,2,93.94,91.27,2.67,100,100,80,0.88
"RYAN.MILLER","2013-2014","BUF/STL",26,46.7,34,0,100,92.47,7.53,100,100,100,2.56
"SAMI.AITTOKALLIO","2013-2014","COL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2013-2014","FLA",12,17.57,10,1,90,92.4,-2.4,100,83.33,100,-0.24
"SEMYON.VARLAMOV","2013-2014","COL",25,49.4,31,2,93.55,91.77,1.77,100,100,75,0.55
"SERGEI.BOBROVSKY","2013-2014","CBJ",29,47.98,25,4,84,91.04,-7.04,88.89,88.89,71.43,-1.76
"STEVE.MASON","2013-2014","PHI",26,52.13,22,2,90.91,92.05,-1.14,100,88.89,80,-0.25
"THOMAS.GREISS","2013-2014","ARI",14,15.93,10,3,70,86.7,-16.7,66.67,75,66.67,-1.67
"TIM.THOMAS","2013-2014","FLA/DAL",26,44.18,28,1,96.43,88.86,7.57,100,91.67,100,2.12
"TUUKKA.RASK","2013-2014","BOS",26,38.53,30,1,96.67,90,6.67,100,100,88.89,2
"VIKTOR.FASTH","2013-2014","ANA/EDM",7,20.08,9,1,88.89,93.11,-4.22,100,75,100,-0.38
