"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"CORY.SCHNEIDER","2011-2012","VAN",19,0.88,0,0,NA,NA,NA,NA,NA,NA,0
"CRAIG.ANDERSON","2011-2012","OTT",34,5.12,13,2,84.62,74.46,10.15,NA,100,81.82,1.32
"CURTIS.MCELHINNEY","2011-2012","ARI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"CURTIS.SANFORD","2011-2012","CBJ",21,1.3,5,1,80,75.4,4.6,NA,NA,80,0.23
"DAN.ELLIS","2011-2012","ANA",5,1.72,5,2,60,80.4,-20.4,NA,66.67,50,-1.02
"DEVAN.DUBNYK","2011-2012","EDM",24,4.8,6,0,100,76.83,23.17,NA,100,100,1.39
"DREW.MACINTYRE","2011-2012","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"DUSTIN.TOKARSKI","2011-2012","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"DWAYNE.ROLOSON","2011-2012","T.B",21,1.63,3,1,66.67,76.67,-10,NA,100,50,-0.3
"EVGENI.NABOKOV","2011-2012","NYI",25,0,0,0,NA,NA,NA,NA,NA,NA,0
"HENRIK.KARLSSON","2011-2012","CGY",5,2,7,1,85.71,68,17.71,NA,NA,85.71,1.24
"HENRIK.LUNDQVIST","2011-2012","NYR",29,3.13,4,0,100,83.25,16.75,NA,100,100,0.67
"ILYA.BRYZGALOV","2011-2012","PHI",26,1.28,1,0,100,59,41,NA,NA,100,0.41
"JACOB.MARKSTROM","2011-2012","FLA",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"JAMES.REIMER","2011-2012","TOR",17,3.68,3,2,33.33,72.67,-39.33,NA,100,0,-1.18
"JAROSLAV.HALAK","2011-2012","STL",25,0.38,2,1,50,63.5,-13.5,NA,NA,50,-0.27
"JASON.LABARBERA","2011-2012","ARI",11,2.97,5,2,60,87,-27,NA,33.33,100,-1.35
"JEAN-SEBASTIEN.GIGUERE","2011-2012","COL",16,0.03,0,0,NA,NA,NA,NA,NA,NA,0
"JEFF.DESLAURIERS","2011-2012","ANA",3,0.27,1,1,0,80,-80,NA,NA,0,-0.8
"JHONAS.ENROTH","2011-2012","BUF",13,0.15,1,1,0,77,-77,NA,NA,0,-0.77
"JIMMY.HOWARD","2011-2012","DET",25,3.2,4,0,100,83,17,NA,100,100,0.68
"JOEY.MACDONALD","2011-2012","DET",6,0.4,1,0,100,77,23,NA,NA,100,0.23
"JOHAN.HEDBERG","2011-2012","N.J",19,2.92,1,0,100,93,7,NA,100,NA,0.07
"JONAS.GUSTAVSSON","2011-2012","TOR",22,1.35,2,2,0,62,-62,NA,NA,0,-1.24
"JONAS.HILLER","2011-2012","ANA",34,8.47,5,2,60,77.2,-17.2,NA,100,33.33,-0.86
"JONATHAN.BERNIER","2011-2012","L.A",9,0.75,1,0,100,87,13,NA,100,NA,0.13
"JONATHAN.QUICK","2011-2012","L.A",35,2.82,4,1,75,83.5,-8.5,NA,100,66.67,-0.34
"JOSE.THEODORE","2011-2012","FLA",24,0.33,1,1,0,75,-75,NA,NA,0,-0.75
"JOSH.HARDING","2011-2012","MIN",17,2.03,2,0,100,88.5,11.5,NA,100,100,0.23
"JUSTIN.PETERS","2011-2012","CAR",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2011-2012","DAL",27,2.92,2,1,50,87,-37,NA,100,0,-0.74
"KEVIN.POULIN","2011-2012","NYI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"LELAND.IRVING","2011-2012","CGY",7,2.12,4,0,100,84.25,15.75,NA,100,100,0.63
"MARC-ANDRE.FLEURY","2011-2012","PIT",31,6.67,2,1,50,59.5,-9.5,NA,100,0,-0.19
"MARTIN.BIRON","2011-2012","NYR",13,0.85,2,0,100,73.5,26.5,NA,NA,100,0.53
"MARTIN.BRODEUR","2011-2012","N.J",24,4.58,9,1,88.89,79.44,9.44,NA,100,85.71,0.85
"MARTY.TURCO","2011-2012","BOS",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATHIEU.GARON","2011-2012","T.B",25,1.05,2,0,100,73.5,26.5,NA,NA,100,0.53
"MATT.HACKETT","2011-2012","MIN",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2011-2012","WSH",21,2.85,5,0,100,81.8,18.2,NA,100,100,0.91
"MIIKKA.KIPRUSOFF","2011-2012","CGY",31,3.63,6,2,66.67,80.5,-13.83,NA,0,80,-0.83
"MIKE.MURPHY","2011-2012","CAR",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2011-2012","ARI",32,2.4,5,0,100,85.2,14.8,NA,100,100,0.74
"NIKLAS.BACKSTROM","2011-2012","MIN",24,1.97,4,1,75,87,-12,NA,50,100,-0.48
"NIKOLAI.KHABIBULIN","2011-2012","EDM",18,1.83,3,1,66.67,78,-11.33,NA,100,50,-0.34
"ONDREJ.PAVELEC","2011-2012","WPG",32,6.07,11,2,81.82,68.64,13.18,NA,100,80,1.45
"PEKKA.RINNE","2011-2012","NSH",34,3.53,4,0,100,77.5,22.5,NA,100,100,0.9
"PETER.BUDAJ","2011-2012","MTL",11,2.27,3,0,100,69,31,NA,NA,100,0.93
"RAY.EMERY","2011-2012","CHI",18,2.52,6,2,66.67,72.83,-6.17,NA,NA,66.67,-0.37
"RICHARD.BACHMAN","2011-2012","DAL",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICK.DIPIETRO","2011-2012","NYI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2011-2012","VAN",24,2.55,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2011-2012","OTT",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2011-2012","BUF",32,0.92,2,0,100,87,13,NA,100,100,0.26
"SCOTT.CLEMMENSEN","2011-2012","FLA",16,1.82,1,0,100,82,18,NA,NA,100,0.18
"SEBASTIEN.CARON","2011-2012","T.B",2,0.68,1,0,100,75,25,NA,NA,100,0.25
"SEMYON.VARLAMOV","2011-2012","COL",28,3.73,5,2,60,80.8,-20.8,NA,100,33.33,-1.04
"SERGEI.BOBROVSKY","2011-2012","PHI",16,4.65,9,1,88.89,79.22,9.67,NA,100,83.33,0.87
"STEVE.MASON","2011-2012","CBJ",20,3.38,3,0,100,76.67,23.33,NA,100,100,0.7
"THOMAS.GREISS","2011-2012","S.J",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"TIM.THOMAS","2011-2012","BOS",31,6.82,13,3,76.92,75.31,1.62,NA,66.67,80,0.21
"TOMAS.VOKOUN","2011-2012","WSH",24,3.57,3,0,100,76.33,23.67,NA,NA,100,0.71
"TUUKKA.RASK","2011-2012","BOS",9,0.27,0,0,NA,NA,NA,NA,NA,NA,0
"TY.CONKLIN","2011-2012","DET",13,0,0,0,NA,NA,NA,NA,NA,NA,0
