"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"EVGENI.NABOKOV","2014-2015","T.B",8,15.98,6,0,100,92,8,NA,100,100,0.48
"FREDERIK.ANDERSEN","2014-2015","ANA",26,57.32,19,0,100,92.95,7.05,100,100,100,1.34
"HENRIK.LUNDQVIST","2014-2015","NYR",20,29.18,10,0,100,94,6,100,100,100,0.6
"ILYA.BRYZGALOV","2014-2015","ANA",6,6.2,3,0,100,96,4,100,100,NA,0.12
"JACOB.MARKSTROM","2014-2015","VAN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JAKE.ALLEN","2014-2015","STL",19,37,13,0,100,91,9,100,100,100,1.17
"JAMES.REIMER","2014-2015","TOR",20,22.9,10,0,100,93.7,6.3,100,100,100,0.63
"JAROSLAV.HALAK","2014-2015","NYI",25,28.25,26,1,96.15,92.54,3.62,100,92.31,100,0.94
"JASON.LABARBERA","2014-2015","ANA",2,3.92,1,0,100,94,6,NA,100,NA,0.06
"JEFF.ZATKOFF","2014-2015","PIT",1,1.48,1,0,100,97,3,100,NA,NA,0.03
"JHONAS.ENROTH","2014-2015","BUF/DAL",25,31.4,19,2,89.47,94.74,-5.26,100,90,0,-1
"JIMMY.HOWARD","2014-2015","DET",21,36.95,15,3,80,90.73,-10.73,100,83.33,50,-1.61
"JOHN.GIBSON","2014-2015","ANA",12,12.8,7,0,100,89.57,10.43,100,100,100,0.73
"JONAS.GUSTAVSSON","2014-2015","DET",6,12.1,3,0,100,94.33,5.67,100,100,NA,0.17
"JONAS.HILLER","2014-2015","CGY",22,39.2,20,2,90,88.8,1.2,100,90,80,0.24
"JONATHAN.BERNIER","2014-2015","TOR",24,51.75,20,2,90,92.15,-2.15,85.71,88.89,100,-0.43
"JONATHAN.QUICK","2014-2015","L.A",33,53.05,28,3,89.29,90.11,-0.82,100,90.91,66.67,-0.23
"JONI.ORTIO","2014-2015","CGY",6,3.95,2,0,100,93.5,6.5,NA,100,NA,0.13
"JUSSI.RYNNAS","2014-2015","DAL",1,0.17,0,0,NA,NA,NA,NA,NA,NA,0
"JUSTIN.PETERS","2014-2015","WSH",5,5.97,2,0,100,95,5,100,100,NA,0.1
"KARI.LEHTONEN","2014-2015","DAL",29,36.85,16,2,87.5,92.5,-5,100,77.78,100,-0.8
"KARRI.RAMO","2014-2015","CGY",16,23.88,9,0,100,92.22,7.78,100,100,100,0.7
"KEITH.KINKAID","2014-2015","N.J",10,10.33,7,1,85.71,93,-7.29,100,75,100,-0.51
"KEVIN.POULIN","2014-2015","NYI",1,9,5,0,100,93,7,100,100,100,0.35
"LOUIS.DOMINGUE","2014-2015","ARI",5,3.7,6,2,66.67,82.83,-16.17,100,100,33.33,-0.97
"MACKENZIE.SKAPSKI","2014-2015","NYR",2,0.72,1,0,100,96,4,NA,100,NA,0.04
"MALCOLM.SUBBAN","2014-2015","BOS",1,2.83,2,2,0,93,-93,NA,0,NA,-1.86
"MARC-ANDRE.FLEURY","2014-2015","PIT",28,61.47,27,4,85.19,92.63,-7.44,100,80,60,-2.01
"MAREK.MAZANEC","2014-2015","NSH",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2014-2015","STL",5,4,4,1,75,82,-7,NA,66.67,100,-0.28
"MARTIN.JONES","2014-2015","L.A",8,10.53,6,0,100,86.67,13.33,100,100,100,0.8
"MATT.HACKETT","2014-2015","BUF",4,3.57,1,1,0,87,-87,NA,NA,0,-0.87
"MICHAEL.HUTCHINSON","2014-2015","WPG",19,32.62,20,3,85,92.3,-7.3,75,88.89,100,-1.46
"MICHAL.NEUVIRTH","2014-2015","BUF/NYI",16,30.12,11,0,100,93.64,6.36,100,100,100,0.7
"MIKE.MCKENNA","2014-2015","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2014-2015","ARI",30,39.63,27,2,92.59,90.78,1.81,100,91.67,88.89,0.49
"NIKLAS.BACKSTROM","2014-2015","MIN",9,13.45,7,0,100,96,4,100,100,100,0.28
"NIKLAS.SVEDBERG","2014-2015","BOS",10,12.3,6,0,100,95.33,4.67,100,100,NA,0.28
"ONDREJ.PAVELEC","2014-2015","WPG",25,52.18,30,1,96.67,90.5,6.17,100,100,87.5,1.85
"PEKKA.RINNE","2014-2015","NSH",27,38.82,28,1,96.43,89.57,6.86,100,100,85.71,1.92
"PETR.MRAZEK","2014-2015","DET",17,26.12,11,1,90.91,83.27,7.64,100,100,66.67,0.84
"RAY.EMERY","2014-2015","PHI",19,28.22,20,3,85,90.3,-5.3,100,100,50,-1.06
"RETO.BERRA","2014-2015","COL",8,4.75,2,0,100,85,15,100,NA,100,0.3
"RICHARD.BACHMAN","2014-2015","EDM",4,2,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2014-2015","FLA",29,75.12,35,2,94.29,93.77,0.51,100,90,100,0.18
"ROBIN.LEHNER","2014-2015","OTT",12,30.32,14,0,100,93.57,6.43,100,100,100,0.9
"ROB.ZEPP","2014-2015","PHI",6,3.52,1,0,100,96,4,NA,100,NA,0.04
"RYAN.MILLER","2014-2015","VAN",23,23.93,13,2,84.62,90.54,-5.92,100,80,80,-0.77
"SCOTT.CLEMMENSEN","2014-2015","N.J",3,8.33,5,0,100,88.8,11.2,100,100,100,0.56
"SCOTT.DARLING","2014-2015","CHI",9,15,5,1,80,88.8,-8.8,100,100,50,-0.44
"SEMYON.VARLAMOV","2014-2015","COL",28,51,42,7,83.33,89.4,-6.07,100,95.45,53.85,-2.55
"SERGEI.BOBROVSKY","2014-2015","CBJ",23,47.45,30,1,96.67,91.93,4.73,100,100,87.5,1.42
"STEVE.MASON","2014-2015","PHI",23,38.95,26,5,80.77,91.96,-11.19,88.89,83.33,60,-2.91
"THOMAS.GREISS","2014-2015","PIT",13,26.62,10,2,80,91.3,-11.3,100,66.67,66.67,-1.13
"TOM.MCCOLLUM","2014-2015","DET",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"TROY.GROSENICK","2014-2015","S.J",2,2,1,0,100,97,3,100,NA,NA,0.03
"TUUKKA.RASK","2014-2015","BOS",34,67.1,33,2,93.94,93.39,0.55,100,93.75,75,0.18
"TYLER.BUNZ","2014-2015","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"VIKTOR.FASTH","2014-2015","EDM",17,37.6,22,2,90.91,91.68,-0.77,100,83.33,100,-0.17
