"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JAKE.ALLEN","2015-2016","STL",23,106.15,15,1,93.33,92.07,1.27,100,90,100,0.19
"JAMES.REIMER","2015-2016","TOR/S.J",20,111.33,18,2,88.89,90.5,-1.61,100,100,60,-0.29
"JAROSLAV.HALAK","2015-2016","NYI",16,66.12,3,0,100,76.67,23.33,NA,NA,100,0.7
"JASON.KASDORF","2015-2016","BUF",1,5.17,0,0,NA,NA,NA,NA,NA,NA,0
"JEAN-FRANCOIS.BERUBE","2015-2016","NYI",3,14.25,4,1,75,90.25,-15.25,NA,66.67,100,-0.61
"JEFF.ZATKOFF","2015-2016","PIT",5,16.37,2,1,50,94.5,-44.5,100,0,NA,-0.89
"JHONAS.ENROTH","2015-2016","L.A",3,10.13,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2015-2016","DET",16,79.92,7,0,100,90.14,9.86,100,100,100,0.69
"JOHN.GIBSON","2015-2016","ANA",23,96.3,6,0,100,90.67,9.33,100,100,100,0.56
"JONAS.GUSTAVSSON","2015-2016","BOS",10,38.62,7,0,100,96,4,100,100,NA,0.28
"JONAS.HILLER","2015-2016","CGY",11,47.82,4,1,75,92.25,-17.25,100,100,0,-0.69
"JONATHAN.BERNIER","2015-2016","TOR",17,83.07,12,2,83.33,92.42,-9.08,75,83.33,100,-1.09
"JONATHAN.QUICK","2015-2016","L.A",39,191.65,18,1,94.44,91.06,3.39,100,91.67,100,0.61
"JONI.ORTIO","2015-2016","CGY",13,65.5,8,2,75,80.12,-5.12,100,NA,66.67,-0.41
"JOONAS.KORPISALO","2015-2016","CBJ",16,73.45,15,2,86.67,93.6,-6.93,87.5,100,66.67,-1.04
"JORDAN.BINNINGTON","2015-2016","STL",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"JUUSE.SAROS","2015-2016","NSH",1,4.07,1,0,100,97,3,100,NA,NA,0.03
"KARI.LEHTONEN","2015-2016","DAL",22,100.25,15,2,86.67,87.93,-1.27,100,100,75,-0.19
"KARRI.RAMO","2015-2016","CGY",19,96.03,9,1,88.89,91,-2.11,100,100,66.67,-0.19
"KEITH.KINKAID","2015-2016","N.J",9,32.3,3,0,100,95.33,4.67,100,100,NA,0.14
"LAURENT.BROSSOIT","2015-2016","EDM",3,21.37,1,0,100,91,9,NA,100,NA,0.09
"LINUS.ULLMARK","2015-2016","BUF",12,56.18,6,1,83.33,87.83,-4.5,100,100,66.67,-0.27
"LOUIS.DOMINGUE","2015-2016","ARI",24,134.27,27,1,96.3,91.67,4.63,100,88.89,100,1.25
"MAGNUS.HELLBERG","2015-2016","NYR",1,2,1,1,0,88,-88,NA,NA,0,-0.88
"MARC-ANDRE.FLEURY","2015-2016","PIT",31,168.63,24,1,95.83,87.38,8.46,100,100,90,2.03
"MARTIN.JONES","2015-2016","S.J",33,170.82,24,1,95.83,89.42,6.42,100,100,87.5,1.54
"MATTHEW.MURRAY","2015-2016","PIT",6,28.45,8,1,87.5,87.75,-0.25,100,100,66.67,-0.02
"MICHAEL.HUTCHINSON","2015-2016","WPG",9,40.67,4,0,100,88,12,NA,100,100,0.48
"MICHAEL.LEIGHTON","2015-2016","CHI",1,3.18,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2015-2016","PHI",14,67.45,8,1,87.5,86.88,0.62,100,100,75,0.05
"MIKE.CONDON","2015-2016","MTL",30,152.65,26,3,88.46,90.62,-2.15,100,83.33,66.67,-0.56
"MIKE.SMITH","2015-2016","ARI",13,54.72,10,2,80,93,-13,100,100,33.33,-1.3
"NIKLAS.TREUTLE","2015-2016","ARI",2,4.75,2,0,100,96.5,3.5,100,NA,NA,0.07
"ONDREJ.PAVELEC","2015-2016","WPG",18,111.67,16,0,100,86.06,13.94,100,100,100,2.23
"PEKKA.RINNE","2015-2016","NSH",37,195.9,20,1,95,92.45,2.55,100,100,50,0.51
"PETR.MRAZEK","2015-2016","DET",28,139.2,18,2,88.89,88.11,0.78,100,83.33,87.5,0.14
"PHILIPP.GRUBAUER","2015-2016","WSH",11,50.02,8,1,87.5,87.5,0,100,100,75,0
"RETO.BERRA","2015-2016","COL",4,24.02,3,0,100,94.33,5.67,100,100,NA,0.17
"ROBERTO.LUONGO","2015-2016","FLA",34,180.65,22,3,86.36,87.5,-1.14,100,90,77.78,-0.25
"ROBIN.LEHNER","2015-2016","BUF",11,40.55,5,1,80,83.8,-3.8,100,NA,66.67,-0.19
"RYAN.MILLER","2015-2016","VAN",26,115.77,18,1,94.44,88.17,6.28,83.33,100,100,1.13
"SCOTT.DARLING","2015-2016","CHI",11,54.75,11,2,81.82,89.64,-7.82,100,100,50,-0.86
"SCOTT.WEDGEWOOD","2015-2016","N.J",2,9.63,2,0,100,92,8,NA,100,NA,0.16
"SEMYON.VARLAMOV","2015-2016","COL",33,156.03,26,2,92.31,89.88,2.42,75,92.31,100,0.63
"SERGEI.BOBROVSKY","2015-2016","CBJ",21,103.42,13,2,84.62,90.54,-5.92,100,100,50,-0.77
"STEVE.MASON","2015-2016","PHI",28,163.57,18,0,100,89.33,10.67,100,100,100,1.92
"THOMAS.GREISS","2015-2016","NYI",23,102.63,13,1,92.31,88.92,3.38,100,100,75,0.44
"TUUKKA.RASK","2015-2016","BOS",33,142.13,22,1,95.45,90.05,5.41,80,100,100,1.19
