"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"NIKLAS.BACKSTROM","2013-2014","MIN",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKOLAI.KHABIBULIN","2013-2014","CHI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2013-2014","WPG",21,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2013-2014","NSH",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2013-2014","MTL",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETR.MRAZEK","2013-2014","DET",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2013-2014","WSH",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2013-2014","PHI",9,2,1,0,100,83,17,NA,NA,100,0.17
"RETO.BERRA","2013-2014","CGY/COL",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2013-2014","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2013-2014","VAN/FLA",17,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2013-2014","OTT",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2013-2014","BUF/STL",18,0,0,0,NA,NA,NA,NA,NA,NA,0
"SAMI.AITTOKALLIO","2013-2014","COL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2013-2014","FLA",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2013-2014","COL",18,0,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2013-2014","CBJ",17,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2013-2014","PHI",20,0.72,1,0,100,91,9,NA,100,NA,0.09
"THOMAS.GREISS","2013-2014","ARI",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"TIM.THOMAS","2013-2014","FLA/DAL",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2013-2014","BOS",15,0,0,0,NA,NA,NA,NA,NA,NA,0
"VIKTOR.FASTH","2013-2014","ANA/EDM",6,0,0,0,NA,NA,NA,NA,NA,NA,0
