"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JONATHAN.BERNIER","2012-2013","L.A",7,29.98,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.QUICK","2012-2013","L.A",18,91.95,3,1,66.67,94.67,-28,50,100,NA,-0.84
"JOSE.THEODORE","2012-2013","FLA",9,45.57,1,0,100,98,2,100,NA,NA,0.02
"JOSH.HARDING","2012-2013","MIN",4,6.4,1,0,100,81,19,NA,NA,100,0.19
"JUSTIN.PETERS","2012-2013","CAR",9,33.07,5,2,60,90.6,-30.6,100,100,0,-1.53
"KARI.LEHTONEN","2012-2013","DAL",19,104.7,14,1,92.86,91.71,1.14,100,100,66.67,0.16
"KEITH.KINKAID","2012-2013","N.J",1,0.25,0,0,NA,NA,NA,NA,NA,NA,0
"KEVIN.POULIN","2012-2013","NYI",3,12.95,1,0,100,98,2,100,NA,NA,0.02
"LELAND.IRVING","2012-2013","CGY",3,6.87,1,0,100,59,41,NA,NA,100,0.41
"MARC-ANDRE.FLEURY","2012-2013","PIT",18,90.68,8,1,87.5,93.5,-6,100,100,50,-0.48
"MARTIN.BIRON","2012-2013","NYR",2,8.42,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2012-2013","N.J",16,96.18,14,2,85.71,84.79,0.93,100,87.5,80,0.13
"MATHIEU.GARON","2012-2013","T.B",7,35.73,2,1,50,93,-43,100,0,NA,-0.86
"MICHAL.NEUVIRTH","2012-2013","WSH",6,25.3,0,0,NA,NA,NA,NA,NA,NA,0
"MIIKKA.KIPRUSOFF","2012-2013","CGY",13,65.82,6,1,83.33,80,3.33,NA,100,80,0.2
"MIKE.SMITH","2012-2013","ARI",17,88.6,9,1,88.89,93.56,-4.67,100,66.67,100,-0.42
"NIKLAS.BACKSTROM","2012-2013","MIN",22,111.52,9,0,100,91.22,8.78,100,100,100,0.79
"NIKOLAI.KHABIBULIN","2012-2013","EDM",7,31.72,1,0,100,81,19,NA,NA,100,0.19
"ONDREJ.PAVELEC","2012-2013","WPG",23,114.47,14,1,92.86,89.14,3.71,100,100,66.67,0.52
"PEKKA.RINNE","2012-2013","NSH",23,103.12,13,3,76.92,86.08,-9.15,100,80,60,-1.19
"PETER.BUDAJ","2012-2013","MTL",4,20.52,2,0,100,97.5,2.5,100,NA,NA,0.05
"RAY.EMERY","2012-2013","CHI",12,67.67,9,1,88.89,92,-3.11,100,100,66.67,-0.28
"RICHARD.BACHMAN","2012-2013","DAL",6,22.13,2,1,50,86,-36,NA,100,0,-0.72
"RICK.DIPIETRO","2012-2013","NYI",1,5.73,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2012-2013","VAN",10,59.4,8,0,100,90,10,100,100,100,0.8
"ROBIN.LEHNER","2012-2013","OTT",4,11.95,4,0,100,84.5,15.5,NA,100,100,0.62
"RYAN.MILLER","2012-2013","BUF",19,100.25,13,2,84.62,92.46,-7.85,100,83.33,50,-1.02
"SCOTT.CLEMMENSEN","2012-2013","FLA",7,19.85,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2012-2013","COL",18,75.58,11,0,100,92.55,7.45,100,100,100,0.82
"SERGEI.BOBROVSKY","2012-2013","CBJ",20,101.63,15,1,93.33,91,2.33,100,100,75,0.35
"STEVE.MASON","2012-2013","CBJ/PHI",8,41.03,5,0,100,93.8,6.2,100,100,100,0.31
"THOMAS.GREISS","2012-2013","S.J",1,9.63,0,0,NA,NA,NA,NA,NA,NA,0
"TOMAS.VOKOUN","2012-2013","PIT",9,29.82,1,1,0,91,-91,NA,0,NA,-0.91
"TUUKKA.RASK","2012-2013","BOS",19,82.03,17,1,94.12,93.29,0.82,100,100,50,0.14
"VIKTOR.FASTH","2012-2013","ANA",14,55.9,12,2,83.33,89.58,-6.25,100,80,75,-0.75
"YANN.DANIS","2012-2013","EDM",1,6,3,0,100,94.67,5.33,100,100,NA,0.16
