"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"PETER.BUDAJ","2010-2011","COL",23,112.75,94,19,79.79,87.6,-7.81,94.44,84.09,65.62,-7.34
"PETER.MANNINO","2010-2011","ATL",1,4,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2010-2011","ANA",5,19.08,20,3,85,88.05,-3.05,NA,90.91,77.78,-0.61
"RICK.DIPIETRO","2010-2011","NYI",13,71.53,60,9,85,88.28,-3.28,100,92.11,60,-1.97
"ROBERTO.LUONGO","2010-2011","VAN",32,199.33,171,11,93.57,90.14,3.43,94.12,96.74,86.67,5.86
"ROBIN.LEHNER","2010-2011","OTT",2,8.38,8,1,87.5,92.38,-4.88,100,80,100,-0.39
"RYAN.MILLER","2010-2011","BUF",34,174.52,132,17,87.12,89.27,-2.14,95.45,90.79,73.53,-2.83
"SCOTT.CLEMMENSEN","2010-2011","FLA",15,67.75,57,3,94.74,89.91,4.82,100,97.5,81.82,2.75
"SEMYON.VARLAMOV","2010-2011","WSH",14,81.28,67,6,91.04,87.88,3.16,100,94.12,82.61,2.12
"SERGEI.BOBROVSKY","2010-2011","PHI",31,154.92,106,13,87.74,87.88,-0.14,89.47,87.27,87.5,-0.15
"STEVE.MASON","2010-2011","CBJ",28,173.58,146,17,88.36,89.01,-0.66,95.83,93.67,74.42,-0.96
"THOMAS.MCCOLLUM","2010-2011","DET",1,1.67,1,1,0,79,-79,NA,NA,0,-0.79
"TIM.THOMAS","2010-2011","BOS",29,128.42,100,13,87,89.18,-2.18,93.75,92.45,74.19,-2.18
"TOMAS.VOKOUN","2010-2011","FLA",30,146.32,129,10,92.25,87.4,4.85,100,95.83,84.09,6.26
"TUUKKA.RASK","2010-2011","BOS",13,73.62,71,8,88.73,87.89,0.85,100,92.68,76.19,0.6
"TY.CONKLIN","2010-2011","STL",8,31,14,3,78.57,86.79,-8.21,66.67,100,60,-1.15
