"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JIMMY.HOWARD","2016-2017","DET",11,449.53,224,18,91.96,92.66,-0.69,95.24,92.94,79.41,-1.55
"JOHN.GIBSON","2016-2017","ANA",26,1087.13,505,38,92.48,92.57,-0.1,97.91,92,79.12,-0.48
"JONAS.GUSTAVSSON","2016-2017","EDM",4,205.82,80,11,86.25,92.29,-6.04,93.75,80,84.62,-4.83
"JONATHAN.BERNIER","2016-2017","ANA",22,833.03,419,34,91.89,92.87,-0.99,95.77,93.75,74.19,-4.13
"JONATHAN.QUICK","2016-2017","L.A",7,275.73,146,11,92.47,91.29,1.17,98.21,92.31,84.21,1.71
"JON.GILLIES","2016-2017","CGY",1,50.58,25,1,96,91.6,4.4,100,90.91,100,1.1
"JOONAS.KORPISALO","2016-2017","CBJ",10,450.2,221,22,90.05,91.68,-1.63,93.81,92.41,77.78,-3.61
"JORGE.ALVES","2016-2017","CAR",1,0.13,0,0,NA,NA,NA,NA,NA,NA,0
"JUSTIN.PETERS","2016-2017","ARI",3,118.17,64,4,93.75,91.86,1.89,95.65,96.43,84.62,1.21
"JUUSE.SAROS","2016-2017","NSH",12,568.35,290,24,91.72,92.21,-0.49,97.12,92.13,79.03,-1.41
"KARI.LEHTONEN","2016-2017","DAL",33,1439.4,635,48,92.44,91.35,1.09,97.47,92.31,82.48,6.94
"KEITH.KINKAID","2016-2017","N.J",15,685.83,395,24,93.92,92.27,1.66,99.45,94.29,79.73,6.54
"KRISTERS.GUDLEVSKIS","2016-2017","T.B",1,11.45,3,0,100,93.33,6.67,100,100,NA,0.2
"LAURENT.BROSSOIT","2016-2017","EDM",4,129.38,69,4,94.2,93.57,0.64,100,87.88,100,0.44
"LINUS.ULLMARK","2016-2017","BUF",1,50.73,28,2,92.86,91.75,1.11,100,92.86,80,0.31
"LOUIS.DOMINGUE","2016-2017","ARI",19,701.52,388,34,91.24,91.99,-0.76,96.11,89.84,82.5,-2.93
"MARC-ANDRE.FLEURY","2016-2017","PIT",18,770.5,397,41,89.67,91.25,-1.57,96.99,89.86,76.34,-6.25
"MAREK.MAZANEC","2016-2017","NSH",4,154.12,67,9,86.57,91.51,-4.94,100,83.33,68.75,-3.31
"MARTIN.JONES","2016-2017","S.J",32,1481.5,680,60,91.18,91.57,-0.39,98.2,88.93,82.28,-2.68
"MATTHEW.MURRAY","2016-2017","PIT",25,1116.95,518,32,93.82,91.84,1.98,97.87,92.57,87.04,10.27
"MICHAEL.HUTCHINSON","2016-2017","WPG",15,646.68,312,27,91.35,92.82,-1.47,97.76,90.4,77.36,-4.59
"MICHAEL.LEIGHTON","2016-2017","CAR",2,94.98,38,7,81.58,88.68,-7.11,100,75,71.43,-2.7
"MICHAL.NEUVIRTH","2016-2017","PHI",14,573.82,253,28,88.93,91.97,-3.04,91.67,94.68,72.55,-7.68
"MIKE.CONDON","2016-2017","PIT/OTT",21,873.2,395,34,91.39,92.11,-0.72,98.28,89.66,78.95,-2.85
"MIKE.SMITH","2016-2017","ARI",25,1170.43,680,57,91.62,91.36,0.26,98.54,91.6,79.49,1.77
"ONDREJ.PAVELEC","2016-2017","WPG",3,156.83,77,7,90.91,91,-0.09,96.43,93.55,77.78,-0.07
"PEKKA.RINNE","2016-2017","NSH",27,1246.1,642,51,92.06,93.12,-1.07,98.45,93.48,65.17,-6.85
"PETER.BUDAJ","2016-2017","L.A/T.B",32,1415.87,631,42,93.34,92.1,1.24,98.55,92.92,82.95,7.85
"PETR.MRAZEK","2016-2017","DET",26,1173.07,609,52,91.46,91.75,-0.28,97.28,90.5,81.68,-1.73
"PHEONIX.COPLEY","2016-2017","STL",1,45.9,20,2,90,88.55,1.45,100,100,75,0.29
"PHILIPP.GRUBAUER","2016-2017","WSH",17,729.77,326,24,92.64,91.94,0.7,99.34,93.4,76.47,2.27
"RETO.BERRA","2016-2017","FLA",4,137.85,68,9,86.76,90,-3.24,93.33,83.33,80,-2.2
"RICHARD.BACHMAN","2016-2017","VAN",5,249.4,139,11,92.09,90.65,1.43,97.87,94.83,79.41,1.99
"ROBERTO.LUONGO","2016-2017","FLA",20,906.4,461,40,91.32,92.25,-0.92,97.2,90.62,78.16,-4.26
"ROBIN.LEHNER","2016-2017","BUF",27,1268.37,696,48,93.1,92.65,0.45,98.27,93.97,76.07,3.16
"RYAN.MILLER","2016-2017","VAN",22,1066.87,600,46,92.33,91.69,0.65,97.2,94.55,79.23,3.88
"SCOTT.DARLING","2016-2017","CHI",16,693.37,348,25,92.82,91.86,0.96,97.4,91.94,84.29,3.34
"SEMYON.VARLAMOV","2016-2017","COL",11,477.87,260,24,90.77,91.97,-1.2,99.14,90.22,73.08,-3.13
"SERGEI.BOBROVSKY","2016-2017","CBJ",29,1353.07,601,41,93.18,92.32,0.86,97.23,93.33,82.91,5.16
"SPENCER.MARTIN","2016-2017","COL",1,47.92,29,4,86.21,90.97,-4.76,100,91.67,66.67,-1.38
"STEVE.MASON","2016-2017","PHI",28,1219.25,569,48,91.56,92.05,-0.49,97.7,93.55,75.41,-2.76
"THOMAS.GREISS","2016-2017","NYI",28,1239.62,644,54,91.61,92.08,-0.46,97.64,90.52,80.15,-2.97
"TRISTAN.JARRY","2016-2017","PIT",1,58.5,24,2,91.67,90.25,1.42,90,100,85.71,0.34
"TUUKKA.RASK","2016-2017","BOS",32,1439.37,652,50,92.33,92.98,-0.65,98.35,90.5,75.45,-4.25
"ZANE.MCINTYRE","2016-2017","BOS",5,212.47,84,12,85.71,91.13,-5.42,100,90.48,56.52,-4.55
