"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"NIKLAS.SVEDBERG","2014-2015","BOS",7,301.73,141,11,92.2,93.21,-1.01,98.61,89.36,77.27,-1.42
"ONDREJ.PAVELEC","2014-2015","WPG",24,1057.27,477,39,91.82,91.4,0.42,98.98,92.53,77.57,2.02
"PEKKA.RINNE","2014-2015","NSH",37,1782.78,801,51,93.63,93.52,0.11,98.34,93.51,77.12,0.91
"PETR.MRAZEK","2014-2015","DET",12,498.65,213,14,93.43,91.67,1.76,96.04,94.03,86.67,3.74
"RAY.EMERY","2014-2015","PHI",12,472,239,19,92.05,92,0.05,98.35,93.65,76.36,0.12
"RETO.BERRA","2014-2015","COL",7,259.8,128,12,90.62,91.25,-0.62,97.92,85.71,87.1,-0.8
"ROBERTO.LUONGO","2014-2015","FLA",31,1388.93,637,45,92.94,93.37,-0.43,96.98,93.12,77.27,-2.77
"ROBIN.LEHNER","2014-2015","OTT",13,599.47,331,32,90.33,92.41,-2.08,96.57,87.1,77.78,-6.87
"RYAN.MILLER","2014-2015","VAN",21,1004.25,463,41,91.14,91.33,-0.19,97.07,89.54,81.9,-0.87
"SCOTT.DARLING","2014-2015","CHI",5,222.73,105,3,97.14,93.78,3.36,98.08,97.44,92.86,3.53
"SEMYON.VARLAMOV","2014-2015","COL",28,1291.67,649,54,91.68,92.82,-1.14,98.21,88.18,78.38,-7.38
"SERGEI.BOBROVSKY","2014-2015","CBJ",28,1309.9,667,54,91.9,93.29,-1.38,98.19,88.46,79.41,-9.22
"STEVE.MASON","2014-2015","PHI",28,1322.85,706,36,94.9,93.06,1.84,99.49,96.17,79.07,12.97
"THOMAS.GREISS","2014-2015","PIT",7,287.82,124,11,91.13,92.4,-1.27,98.44,87.5,78.57,-1.57
"TUUKKA.RASK","2014-2015","BOS",36,1745.2,839,49,94.16,93.75,0.41,98.72,92.64,78.95,3.42
"VIKTOR.FASTH","2014-2015","EDM",8,327.87,153,15,90.2,91.51,-1.31,96.83,91.07,76.47,-2.01
