"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JONATHAN.BERNIER","2016-2017","ANA",22,101.65,98,11,88.78,88,0.78,88.89,95.45,80.56,0.76
"JONATHAN.QUICK","2016-2017","L.A",7,27.78,24,3,87.5,86.58,0.92,100,88.89,81.82,0.22
"JON.GILLIES","2016-2017","CGY",1,6,3,0,100,95.67,4.33,100,100,NA,0.13
"JOONAS.KORPISALO","2016-2017","CBJ",10,42.18,42,3,92.86,88.02,4.83,80,95.83,92.31,2.03
"JUSTIN.PETERS","2016-2017","ARI",3,7.13,4,2,50,81,-31,100,0,50,-1.24
"JUUSE.SAROS","2016-2017","NSH",12,62.28,47,1,97.87,89.38,8.49,91.67,100,100,3.99
"KARI.LEHTONEN","2016-2017","DAL",33,136.18,136,22,83.82,87.23,-3.4,100,88,73.47,-4.63
"KEITH.KINKAID","2016-2017","N.J",15,80.72,83,6,92.77,88.95,3.82,100,94,85,3.17
"KRISTERS.GUDLEVSKIS","2016-2017","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2016-2017","EDM",4,13.77,9,1,88.89,89.78,-0.89,100,100,66.67,-0.08
"LINUS.ULLMARK","2016-2017","BUF",1,6,5,0,100,89.2,10.8,100,100,100,0.54
"LOUIS.DOMINGUE","2016-2017","ARI",19,91.3,85,17,80,87.36,-7.36,100,86.27,62.96,-6.26
"MARC-ANDRE.FLEURY","2016-2017","PIT",18,98.17,80,14,82.5,85.31,-2.81,100,89.19,71.43,-2.25
"MAREK.MAZANEC","2016-2017","NSH",4,13.1,17,4,76.47,85.76,-9.29,NA,81.82,66.67,-1.58
"MARTIN.JONES","2016-2017","S.J",32,154.22,145,17,88.28,87.54,0.73,94.12,91.14,81.63,1.06
"MATTHEW.MURRAY","2016-2017","PIT",25,110.62,98,15,84.69,89.57,-4.88,88.89,87.5,75,-4.78
"MICHAEL.HUTCHINSON","2016-2017","WPG",15,89.02,72,6,91.67,90.19,1.47,100,90,93.33,1.06
"MICHAEL.LEIGHTON","2016-2017","CAR",2,5.48,4,0,100,89.5,10.5,NA,100,100,0.42
"MICHAL.NEUVIRTH","2016-2017","PHI",14,52.98,38,8,78.95,87.89,-8.95,50,83.33,75,-3.4
"MIKE.CONDON","2016-2017","PIT/OTT",21,82.78,84,13,84.52,89.36,-4.83,100,83.02,83.33,-4.06
"MIKE.SMITH","2016-2017","ARI",25,111.53,91,9,90.11,87.19,2.92,80,94,86.11,2.66
"ONDREJ.PAVELEC","2016-2017","WPG",3,6.27,14,2,85.71,85.07,0.64,100,83.33,83.33,0.09
"PEKKA.RINNE","2016-2017","NSH",27,114.28,113,14,87.61,88.76,-1.15,94.12,94.29,65.38,-1.3
"PETER.BUDAJ","2016-2017","L.A/T.B",32,163.23,124,14,88.71,88.14,0.57,90.48,96.83,75,0.71
"PETR.MRAZEK","2016-2017","DET",26,111.47,113,12,89.38,88.37,1.01,100,91.94,80.56,1.14
"PHEONIX.COPLEY","2016-2017","STL",1,5.8,7,3,57.14,87,-29.86,NA,60,50,-2.09
"PHILIPP.GRUBAUER","2016-2017","WSH",17,106.45,79,11,86.08,86.77,-0.7,100,94.74,71.88,-0.55
"RETO.BERRA","2016-2017","FLA",4,12.15,10,1,90,90.7,-0.7,100,100,50,-0.07
"RICHARD.BACHMAN","2016-2017","VAN",5,22.83,19,1,94.74,88.74,6,100,88.89,100,1.14
"ROBERTO.LUONGO","2016-2017","FLA",20,96.23,87,6,93.1,88.2,4.91,100,92.86,92.59,4.27
"ROBIN.LEHNER","2016-2017","BUF",27,125.35,144,18,87.5,87.62,-0.12,95,95.95,72,-0.18
"RYAN.MILLER","2016-2017","VAN",22,96.18,90,16,82.22,87.98,-5.76,100,89.47,60,-5.18
"SCOTT.DARLING","2016-2017","CHI",16,47.95,38,4,89.47,90.66,-1.18,100,90.91,75,-0.45
"SEMYON.VARLAMOV","2016-2017","COL",11,64.18,52,8,84.62,89.75,-5.13,100,84.38,75,-2.67
"SERGEI.BOBROVSKY","2016-2017","CBJ",29,138.87,116,13,88.79,87.87,0.92,100,95.65,69.7,1.07
"SPENCER.MARTIN","2016-2017","COL",1,4.15,9,1,88.89,81.22,7.67,NA,75,100,0.69
"STEVE.MASON","2016-2017","PHI",28,148.37,115,18,84.35,87.88,-3.53,100,89.66,70.73,-4.06
"THOMAS.GREISS","2016-2017","NYI",28,105.92,97,10,89.69,88,1.69,100,90.2,83.33,1.64
"TRISTAN.JARRY","2016-2017","PIT",1,0.23,1,1,0,91,-91,NA,0,NA,-0.91
"TUUKKA.RASK","2016-2017","BOS",32,162.03,126,17,86.51,86.49,0.02,94.12,83.08,88.64,0.02
"ZANE.MCINTYRE","2016-2017","BOS",5,20.42,23,4,82.61,85.96,-3.35,100,84.62,71.43,-0.77
