"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JOSE.THEODORE","2011-2012","FLA",29,3.03,0,0,NA,NA,NA,NA,NA,NA,0
"JOSH.HARDING","2011-2012","MIN",17,1.2,0,0,NA,NA,NA,NA,NA,NA,0
"JUSSI.RYNNAS","2011-2012","TOR",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUSTIN.PETERS","2011-2012","CAR",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2011-2012","DAL",32,2.7,0,0,NA,NA,NA,NA,NA,NA,0
"KEVIN.POULIN","2011-2012","NYI",4,1.17,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2011-2012","PIT",36,6.33,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BIRON","2011-2012","NYR",8,3.1,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2011-2012","N.J",35,3.52,0,0,NA,NA,NA,NA,NA,NA,0
"MARTY.TURCO","2011-2012","BOS",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATHIEU.GARON","2011-2012","T.B",23,0.47,0,0,NA,NA,NA,NA,NA,NA,0
"MATT.HACKETT","2011-2012","MIN",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2011-2012","WSH",17,0.5,0,0,NA,NA,NA,NA,NA,NA,0
"MIIKKA.KIPRUSOFF","2011-2012","CGY",39,1.1,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2011-2012","ARI",35,4,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.BACKSTROM","2011-2012","MIN",22,0.62,0,0,NA,NA,NA,NA,NA,NA,0
"NIKOLAI.KHABIBULIN","2011-2012","EDM",22,2.12,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2011-2012","WPG",36,9.37,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2011-2012","NSH",39,2.8,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2011-2012","MTL",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.MANNINO","2011-2012","WPG",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2011-2012","CHI",16,0.27,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2011-2012","DAL",6,0.88,0,0,NA,NA,NA,NA,NA,NA,0
"RICK.DIPIETRO","2011-2012","NYI",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2011-2012","VAN",31,5.08,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2011-2012","OTT",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2011-2012","BUF",29,4,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2011-2012","FLA",14,0.18,0,0,NA,NA,NA,NA,NA,NA,0
"SEBASTIEN.CARON","2011-2012","T.B",1,0.47,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2011-2012","COL",25,0.43,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2011-2012","PHI",13,2.53,0,0,NA,NA,NA,NA,NA,NA,0
"SHAWN.HUNWICK","2011-2012","CBJ",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2011-2012","CBJ",26,3.05,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2011-2012","S.J",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"TIM.THOMAS","2011-2012","BOS",27,0.65,0,0,NA,NA,NA,NA,NA,NA,0
"TOMAS.VOKOUN","2011-2012","WSH",23,3.1,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2011-2012","BOS",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"TY.CONKLIN","2011-2012","DET",2,0.08,0,0,NA,NA,NA,NA,NA,NA,0
"YANN.DANIS","2011-2012","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
