"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"HENRIK.LUNDQVIST","2017-2018","NYR",24,4.42,0,0,NA,NA,NA,NA,NA,NA,0
"JACOB.MARKSTROM","2017-2018","VAN",17,1.18,0,0,NA,NA,NA,NA,NA,NA,0
"JAKE.ALLEN","2017-2018","STL",19,2.72,0,0,NA,NA,NA,NA,NA,NA,0
"JAMES.REIMER","2017-2018","FLA",15,2.83,0,0,NA,NA,NA,NA,NA,NA,0
"JAROSLAV.HALAK","2017-2018","NYI",15,1.67,0,0,NA,NA,NA,NA,NA,NA,0
"JEFF.GLASS","2017-2018","CHI",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2017-2018","DET",23,4.7,0,0,NA,NA,NA,NA,NA,NA,0
"JOHN.GIBSON","2017-2018","ANA",22,2.02,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.BERNIER","2017-2018","COL",14,0.58,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.QUICK","2017-2018","L.A",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOONAS.KORPISALO","2017-2018","CBJ",7,0.5,0,0,NA,NA,NA,NA,NA,NA,0
"JUUSE.SAROS","2017-2018","NSH",4,0.93,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2017-2018","DAL",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"KEITH.KINKAID","2017-2018","N.J",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2017-2018","EDM",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"LINUS.ULLMARK","2017-2018","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2017-2018","ARI",3,2,0,0,NA,NA,NA,NA,NA,NA,0
"MALCOLM.SUBBAN","2017-2018","VGK",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2017-2018","VGK",9,0.25,0,0,NA,NA,NA,NA,NA,NA,0
"MAREK.LANGHAMER","2017-2018","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.JONES","2017-2018","S.J",16,1.97,0,0,NA,NA,NA,NA,NA,NA,0
"MATTHEW.MURRAY","2017-2018","PIT",15,2.18,0,0,NA,NA,NA,NA,NA,NA,0
"MAXIME.LAGACE","2017-2018","VGK",3,0.9,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2017-2018","PHI",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.CONDON","2017-2018","OTT",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2017-2018","CGY",24,2.77,2,0,100,96.5,3.5,100,100,NA,0.07
"ONDREJ.PAVELEC","2017-2018","NYR",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"OSCAR.DANSK","2017-2018","VGK",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2017-2018","NSH",19,2.07,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2017-2018","T.B",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETR.MRAZEK","2017-2018","DET",5,1.25,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2017-2018","WSH",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"RETO.BERRA","2017-2018","ANA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2017-2018","FLA",8,0.13,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2017-2018","BUF",17,1.28,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2017-2018","ANA",4,0.43,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.DARLING","2017-2018","CAR",13,1.47,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.WEDGEWOOD","2017-2018","ARI",7,1.73,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2017-2018","COL",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2017-2018","CBJ",18,1.57,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2017-2018","WPG",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2017-2018","NYI",10,2,0,0,NA,NA,NA,NA,NA,NA,0
"TRISTAN.JARRY","2017-2018","PIT",11,2.55,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2017-2018","BOS",17,2.32,0,0,NA,NA,NA,NA,NA,NA,0
